"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
46725440;"50216172@N00";1127576694;57;"Sports stadiums";520;2375
46725630;"50216172@N00";1127576706;57;"Sports stadiums";520;2375
46725808;"50216172@N00";1127577800;57;"Sports stadiums";520;2375
47846653;"97867688@N00";1127976178;31;"Public galleries";441;4935
47846925;"97867688@N00";1127978427;29;"Public galleries";83;4935
47846944;"97867688@N00";1127978521;29;"Public galleries";83;4935
47846964;"97867688@N00";1127978637;29;"Public galleries";83;4935
47847134;"97867688@N00";1127989998;38;"Institutions";91;4935
372658510;"77767159@N00";1128137870;7;"City precincts";213;3809
150229326;"52952793@N00";1128480139;32;"Institutions";699;2503
150230893;"52952793@N00";1128565850;14;"Shopping";285;2504
150231004;"52952793@N00";1128566711;8;"Shopping";209;2504
4218929292;"29174998@N05";1128573105;48;"Structures";571;1099
49924235;"71088002@N00";1128600846;41;"Institutions";740;3425
49925393;"71088002@N00";1128601247;70;"Parks and spaces";221;3425
437071697;"76726772@N00";1128646008;7;"City precincts";213;3727
437073699;"76726772@N00";1128646593;7;"City precincts";213;3727
52775109;"97867688@N00";1129330332;10;"Shopping";40;4936
59322644;"36521966482@N01";1130131768;82;"Transport";453;1564
59322675;"36521966482@N01";1130135829;82;"Transport";453;1564
59322743;"36521966482@N01";1130311723;26;"Entertainment";704;1565
59322773;"36521966482@N01";1130316246;81;"Transport";416;1565
59322802;"36521966482@N01";1130316327;81;"Transport";416;1565
59322834;"36521966482@N01";1130316428;81;"Transport";416;1565
59322866;"36521966482@N01";1130316839;81;"Transport";416;1565
59909613;"36521966482@N01";1130317891;45;"Structures";618;1565
59322897;"36521966482@N01";1130486219;56;"Sports stadiums";287;1566
59322943;"36521966482@N01";1130489699;62;"Sports stadiums";28;1566
59322969;"36521966482@N01";1130498647;62;"Sports stadiums";28;1566
59308405;"50216172@N00";1130532862;57;"Sports stadiums";520;2376
59308632;"50216172@N00";1130532936;57;"Sports stadiums";520;2376
59308750;"50216172@N00";1130532954;57;"Sports stadiums";520;2376
59308822;"50216172@N00";1130532996;57;"Sports stadiums";520;2376
59308886;"50216172@N00";1130533098;57;"Sports stadiums";520;2376
59309062;"50216172@N00";1130533376;57;"Sports stadiums";520;2376
59309155;"50216172@N00";1130533378;57;"Sports stadiums";520;2376
59309232;"50216172@N00";1130533412;57;"Sports stadiums";520;2376
59309368;"50216172@N00";1130533472;57;"Sports stadiums";520;2376
59309471;"50216172@N00";1130533542;57;"Sports stadiums";520;2376
59309583;"50216172@N00";1130533638;57;"Sports stadiums";520;2376
59309734;"50216172@N00";1130536678;57;"Sports stadiums";520;2376
59309854;"50216172@N00";1130536854;57;"Sports stadiums";520;2376
59309966;"50216172@N00";1130536900;57;"Sports stadiums";520;2376
59310046;"50216172@N00";1130537112;57;"Sports stadiums";520;2376
59310119;"50216172@N00";1130537114;57;"Sports stadiums";520;2376
59310231;"50216172@N00";1130537162;57;"Sports stadiums";520;2376
59310346;"50216172@N00";1130537192;57;"Sports stadiums";520;2376
59310498;"50216172@N00";1130537364;57;"Sports stadiums";520;2376
59310688;"50216172@N00";1130537474;57;"Sports stadiums";520;2376
59310830;"50216172@N00";1130537580;57;"Sports stadiums";520;2376
58107202;"27982139@N00";1130780566;11;"Shopping";489;979
58107743;"27982139@N00";1130780622;11;"Shopping";489;979
58107878;"27982139@N00";1130780628;11;"Shopping";489;979
58107359;"27982139@N00";1130781029;11;"Shopping";489;979
58107544;"27982139@N00";1130781061;11;"Shopping";489;979
60047739;"27982139@N00";1131208019;11;"Shopping";489;980
60048249;"27982139@N00";1131208112;11;"Shopping";489;980
60048586;"27982139@N00";1131208175;11;"Shopping";489;980
60048898;"27982139@N00";1131208234;11;"Shopping";489;980
60049230;"27982139@N00";1131208298;11;"Shopping";489;980
60049550;"27982139@N00";1131208360;11;"Shopping";489;980
60049901;"27982139@N00";1131208420;11;"Shopping";489;980
60050290;"27982139@N00";1131208475;11;"Shopping";489;980
60050583;"27982139@N00";1131208528;11;"Shopping";489;980
60050908;"27982139@N00";1131208578;11;"Shopping";489;980
60051223;"27982139@N00";1131208636;11;"Shopping";489;980
60051521;"27982139@N00";1131208693;11;"Shopping";489;980
60051824;"27982139@N00";1131208752;11;"Shopping";489;980
60052118;"27982139@N00";1131208812;11;"Shopping";489;980
60052438;"27982139@N00";1131208869;11;"Shopping";489;980
60052701;"27982139@N00";1131208932;11;"Shopping";489;980
60053005;"27982139@N00";1131208997;11;"Shopping";489;980
60053341;"27982139@N00";1131209058;11;"Shopping";489;980
60053554;"27982139@N00";1131209100;11;"Shopping";489;980
60053904;"27982139@N00";1131209162;11;"Shopping";489;980
60054175;"27982139@N00";1131209222;11;"Shopping";489;980
60054644;"27982139@N00";1131209302;11;"Shopping";489;980
60054929;"27982139@N00";1131209357;11;"Shopping";489;980
60055226;"27982139@N00";1131209410;11;"Shopping";489;980
60055569;"27982139@N00";1131209471;11;"Shopping";489;980
60055944;"27982139@N00";1131209539;11;"Shopping";489;980
73456240;"75574893@N00";1131229835;37;"Institutions";119;3613
65211381;"97867688@N00";1131683074;27;"Entertainment";710;4937
62305187;"97867688@N00";1131745614;11;"Shopping";489;4938
62305121;"97867688@N00";1131745621;17;"Shopping";166;4938
62730887;"79925938@N00";1131800008;2;"City precincts";304;3928
62730907;"79925938@N00";1131800130;2;"City precincts";304;3928
62730938;"79925938@N00";1131800756;2;"City precincts";304;3928
62730959;"79925938@N00";1131804013;2;"City precincts";304;3928
62730979;"79925938@N00";1131804110;2;"City precincts";304;3928
64620019;"78211664@N00";1132290329;57;"Sports stadiums";520;3827
68927587;"74693095@N00";1132466850;59;"Sports stadiums";141;3553
750142647;"79893993@N00";1133510814;14;"Shopping";285;3918
72026989;"97867688@N00";1133849411;71;"Parks and spaces";1693;4939
72628876;"97867688@N00";1133849587;71;"Parks and spaces";1693;4939
73381325;"14821912@N00";1134205647;46;"Structures";139;374
79647217;"51035601351@N01";1134268390;71;"Parks and spaces";1693;2407
72319775;"51035601351@N01";1134268449;71;"Parks and spaces";1693;2407
72319776;"51035601351@N01";1134268914;71;"Parks and spaces";1693;2407
73381089;"14821912@N00";1134380206;9;"Shopping";1169;375
74139125;"61993185@N00";1134691526;31;"Public galleries";441;2979
74139321;"61993185@N00";1134691572;31;"Public galleries";441;2979
74139621;"61993185@N00";1134691657;31;"Public galleries";441;2979
74139756;"61993185@N00";1134691696;31;"Public galleries";441;2979
74139898;"61993185@N00";1134691729;31;"Public galleries";441;2979
74139974;"61993185@N00";1134691749;31;"Public galleries";441;2979
74140191;"61993185@N00";1134691799;31;"Public galleries";441;2979
74140332;"61993185@N00";1134691845;31;"Public galleries";441;2979
74140576;"61993185@N00";1134691903;31;"Public galleries";441;2979
74140880;"61993185@N00";1134691964;31;"Public galleries";441;2979
74141829;"61993185@N00";1134692121;31;"Public galleries";441;2979
74141960;"61993185@N00";1134692144;31;"Public galleries";441;2979
74142171;"61993185@N00";1134692180;31;"Public galleries";441;2979
74142387;"61993185@N00";1134692213;31;"Public galleries";441;2979
74142609;"61993185@N00";1134692264;31;"Public galleries";441;2979
74142771;"61993185@N00";1134692299;31;"Public galleries";441;2979
74144731;"61993185@N00";1134692718;31;"Public galleries";441;2979
74145097;"61993185@N00";1134692815;31;"Public galleries";441;2979
74145231;"61993185@N00";1134692849;31;"Public galleries";441;2979
74145544;"61993185@N00";1134692924;31;"Public galleries";441;2979
74146029;"61993185@N00";1134693033;31;"Public galleries";441;2979
74146746;"61993185@N00";1134693166;31;"Public galleries";441;2979
74146986;"61993185@N00";1134693202;31;"Public galleries";441;2979
74147179;"61993185@N00";1134693245;31;"Public galleries";441;2979
74148258;"61993185@N00";1134693453;31;"Public galleries";441;2979
74148552;"61993185@N00";1134693522;31;"Public galleries";441;2979
74148651;"61993185@N00";1134693543;31;"Public galleries";441;2979
74148875;"61993185@N00";1134693593;31;"Public galleries";441;2979
74149030;"61993185@N00";1134693620;31;"Public galleries";441;2979
74149360;"61993185@N00";1134693700;31;"Public galleries";441;2979
74150363;"61993185@N00";1134693923;31;"Public galleries";441;2979
74151418;"61993185@N00";1134694167;31;"Public galleries";441;2979
74154142;"61993185@N00";1134694722;31;"Public galleries";441;2979
74154486;"61993185@N00";1134694807;31;"Public galleries";441;2979
74154899;"61993185@N00";1134694891;31;"Public galleries";441;2979
74155187;"61993185@N00";1134694957;31;"Public galleries";441;2979
74155859;"61993185@N00";1134695108;31;"Public galleries";441;2979
74156264;"61993185@N00";1134695189;31;"Public galleries";441;2979
74158065;"61993185@N00";1134695575;31;"Public galleries";441;2979
74158390;"61993185@N00";1134695646;31;"Public galleries";441;2979
4218937862;"29174998@N05";1134854616;25;"Entertainment";1671;1100
4218167889;"29174998@N05";1134854784;25;"Entertainment";1671;1100
75893516;"14821912@N00";1135140436;40;"Institutions";400;376
323015493;"60889911@N00";1135148308;72;"Parks and spaces";41;2921
323026796;"60889911@N00";1135148310;72;"Parks and spaces";41;2921
323032193;"60889911@N00";1135148403;72;"Parks and spaces";41;2921
323025225;"60889911@N00";1135148508;72;"Parks and spaces";41;2921
76549817;"31148157@N00";1135340696;18;"Shopping";659;1239
76549848;"31148157@N00";1135340708;18;"Shopping";659;1239
79337718;"27982139@N00";1135950972;11;"Shopping";489;981
79559010;"71088002@N00";1135989208;35;"Institutions";574;3426
79988500;"53701455@N00";1136024408;68;"Parks and spaces";236;2544
80072458;"53701455@N00";1136092458;68;"Parks and spaces";236;2545
80072491;"53701455@N00";1136092462;68;"Parks and spaces";236;2545
80072517;"53701455@N00";1136092467;68;"Parks and spaces";236;2545
80072535;"53701455@N00";1136092470;68;"Parks and spaces";236;2545
80072567;"53701455@N00";1136092476;68;"Parks and spaces";236;2545
80072597;"53701455@N00";1136092481;68;"Parks and spaces";236;2545
80072629;"53701455@N00";1136092486;68;"Parks and spaces";236;2545
373470312;"68555735@N00";1136333518;75;"Parks and spaces";73;3371
84736919;"56935359@N00";1136516249;14;"Shopping";285;2677
84737009;"56935359@N00";1136520071;14;"Shopping";285;2677
84737074;"56935359@N00";1136522829;14;"Shopping";285;2677
84737170;"56935359@N00";1136525457;14;"Shopping";285;2677
84737290;"56935359@N00";1136525992;14;"Shopping";285;2677
84737392;"56935359@N00";1136526099;14;"Shopping";285;2677
84737561;"56935359@N00";1136526427;14;"Shopping";285;2677
84737655;"56935359@N00";1136526473;14;"Shopping";285;2677
84737824;"56935359@N00";1136527093;14;"Shopping";285;2677
84737909;"56935359@N00";1136527253;14;"Shopping";285;2677
84738033;"56935359@N00";1136528383;14;"Shopping";285;2677
84738213;"56935359@N00";1136528511;14;"Shopping";285;2677
84738551;"56935359@N00";1136528522;14;"Shopping";285;2677
84738772;"56935359@N00";1136536685;14;"Shopping";285;2677
84738928;"56935359@N00";1136537774;14;"Shopping";285;2677
84739092;"56935359@N00";1136537852;14;"Shopping";285;2677
84739228;"56935359@N00";1136542759;14;"Shopping";285;2677
84739344;"56935359@N00";1136543577;14;"Shopping";285;2677
84739392;"56935359@N00";1136543587;14;"Shopping";285;2677
84739582;"56935359@N00";1136545103;14;"Shopping";285;2677
84739680;"56935359@N00";1136546025;14;"Shopping";285;2677
84739744;"56935359@N00";1136550224;14;"Shopping";285;2677
84739836;"56935359@N00";1136551363;14;"Shopping";285;2677
84739938;"56935359@N00";1136551723;14;"Shopping";285;2677
84740014;"56935359@N00";1136555246;14;"Shopping";285;2677
84740133;"56935359@N00";1136557624;14;"Shopping";285;2677
84740246;"56935359@N00";1136557631;14;"Shopping";285;2677
84740351;"56935359@N00";1136557638;14;"Shopping";285;2677
84740468;"56935359@N00";1136559420;14;"Shopping";285;2677
84740555;"56935359@N00";1136561810;14;"Shopping";285;2677
84740629;"56935359@N00";1136562391;14;"Shopping";285;2677
84740728;"56935359@N00";1136605308;14;"Shopping";285;2678
84740775;"56935359@N00";1136605617;14;"Shopping";285;2678
84740849;"56935359@N00";1136605641;14;"Shopping";285;2678
84740955;"56935359@N00";1136611333;14;"Shopping";285;2678
84741077;"56935359@N00";1136614397;14;"Shopping";285;2678
84741148;"56935359@N00";1136614422;14;"Shopping";285;2678
84741236;"56935359@N00";1136614673;14;"Shopping";285;2678
84741302;"56935359@N00";1136614889;14;"Shopping";285;2678
84741416;"56935359@N00";1136615707;14;"Shopping";285;2678
84741479;"56935359@N00";1136615991;14;"Shopping";285;2678
84741541;"56935359@N00";1136616008;14;"Shopping";285;2678
84741662;"56935359@N00";1136618980;14;"Shopping";285;2678
84741779;"56935359@N00";1136626418;14;"Shopping";285;2678
84741863;"56935359@N00";1136626458;14;"Shopping";285;2678
84741988;"56935359@N00";1136626567;14;"Shopping";285;2678
84742218;"56935359@N00";1136627766;3;"City precincts";138;2678
84742317;"56935359@N00";1136630798;3;"City precincts";138;2678
84742477;"56935359@N00";1136630819;3;"City precincts";138;2678
84742632;"56935359@N00";1136632389;3;"City precincts";138;2678
84742809;"56935359@N00";1136632513;3;"City precincts";138;2678
84742947;"56935359@N00";1136633119;3;"City precincts";138;2678
84743127;"56935359@N00";1136633132;3;"City precincts";138;2678
84743238;"56935359@N00";1136633235;3;"City precincts";138;2678
84743338;"56935359@N00";1136636683;26;"Entertainment";704;2678
84743449;"56935359@N00";1136637071;26;"Entertainment";704;2678
84743618;"56935359@N00";1136638624;26;"Entertainment";704;2678
84743728;"56935359@N00";1136638638;26;"Entertainment";704;2678
84743836;"56935359@N00";1136638694;26;"Entertainment";704;2678
84743940;"56935359@N00";1136638960;26;"Entertainment";704;2678
84744045;"56935359@N00";1136638972;26;"Entertainment";704;2678
84744131;"56935359@N00";1136638979;26;"Entertainment";704;2678
84744240;"56935359@N00";1136644179;14;"Shopping";285;2678
84744331;"56935359@N00";1136644251;14;"Shopping";285;2678
84744440;"56935359@N00";1136682718;14;"Shopping";285;2679
84744540;"56935359@N00";1136682728;14;"Shopping";285;2679
84744718;"56935359@N00";1136682731;14;"Shopping";285;2679
84744857;"56935359@N00";1136682738;14;"Shopping";285;2679
84744983;"56935359@N00";1136682751;14;"Shopping";285;2679
84745096;"56935359@N00";1136682761;14;"Shopping";285;2679
84745220;"56935359@N00";1136682797;14;"Shopping";285;2679
84745337;"56935359@N00";1136682808;14;"Shopping";285;2679
84745479;"56935359@N00";1136682840;14;"Shopping";285;2679
84745553;"56935359@N00";1136682944;14;"Shopping";285;2679
84745628;"56935359@N00";1136683760;26;"Entertainment";704;2679
84745727;"56935359@N00";1136684205;26;"Entertainment";704;2679
84745856;"56935359@N00";1136684562;26;"Entertainment";704;2679
84745958;"56935359@N00";1136684802;26;"Entertainment";704;2679
84746048;"56935359@N00";1136685587;26;"Entertainment";704;2679
84746176;"56935359@N00";1136686206;26;"Entertainment";704;2679
84746332;"56935359@N00";1136688726;26;"Entertainment";704;2679
84746434;"56935359@N00";1136688795;26;"Entertainment";704;2679
84746534;"56935359@N00";1136689658;26;"Entertainment";704;2679
84746652;"56935359@N00";1136690197;26;"Entertainment";704;2679
84746790;"56935359@N00";1136690245;26;"Entertainment";704;2679
84746892;"56935359@N00";1136690492;26;"Entertainment";704;2679
84746993;"56935359@N00";1136691192;26;"Entertainment";704;2679
84747096;"56935359@N00";1136691316;26;"Entertainment";704;2679
84747175;"56935359@N00";1136691523;26;"Entertainment";704;2679
84747287;"56935359@N00";1136691819;26;"Entertainment";704;2679
84747361;"56935359@N00";1136692681;26;"Entertainment";704;2679
84747419;"56935359@N00";1136692767;26;"Entertainment";704;2679
84747495;"56935359@N00";1136692808;26;"Entertainment";704;2679
84747592;"56935359@N00";1136693703;26;"Entertainment";704;2679
84747673;"56935359@N00";1136697123;26;"Entertainment";704;2679
84747786;"56935359@N00";1136697160;26;"Entertainment";704;2679
85864027;"70317059@N00";1137054798;12;"Shopping";63;3412
87324004;"35468151759@N01";1137116842;27;"Entertainment";710;1482
87324007;"35468151759@N01";1137203139;71;"Parks and spaces";1693;1483
88170738;"71088002@N00";1137532506;35;"Institutions";574;3427
88170739;"71088002@N00";1137532543;35;"Institutions";574;3427
88886542;"69041444@N00";1137547400;55;"Sports stadiums";267;3396
88888401;"69041444@N00";1137561304;63;"Sports stadiums";439;3396
88197770;"36330826404@N01";1137593330;71;"Parks and spaces";1693;1516
90125284;"79925938@N00";1137917443;32;"Institutions";699;3929
90175113;"27982139@N00";1138014816;11;"Shopping";489;982
90174762;"27982139@N00";1138014938;11;"Shopping";489;982
90174183;"27982139@N00";1138015010;11;"Shopping";489;982
90173797;"27982139@N00";1138015085;11;"Shopping";489;982
90173424;"27982139@N00";1138015160;11;"Shopping";489;982
90173117;"27982139@N00";1138015298;11;"Shopping";489;982
